epoch,loss,val_loss,time
0,0.5600408911705017,0.4152640700340271,11.404497861862183
1,0.3857343196868896,0.3514873683452606,11.068998336791992
2,0.3343893587589264,0.3155345022678375,11.040498495101929
3,0.3013978898525238,0.2920989990234375,11.017999410629272
4,0.2775932550430298,0.2819570899009704,10.994998216629028
5,0.2573936581611633,0.2811883985996246,11.08549952507019
6,0.2397790104150772,0.2711279392242431,11.047499656677246
7,0.2255191206932068,0.2661861777305603,11.139000177383423
8,0.2097659558057785,0.263346254825592,11.041999816894531
9,0.1998373419046402,0.2700971364974975,11.161499500274658
10,0.1882151812314987,0.2522820234298706,11.210999727249146
11,0.1767723262310028,0.2554389536380768,11.079999446868896
