epoch,loss,val_loss,time
0,3.0638914108276367,2.479766845703125,0.2980012893676758
1,2.4642391204833984,1.970694661140442,0.0353546142578125
2,1.9357354640960691,1.5387927293777466,0.03450489044189453
3,1.4854698181152344,1.1646658182144165,0.03451085090637207
4,1.0997295379638672,0.8633211255073547,0.03410482406616211
5,0.8126506209373474,0.6850461959838867,0.03562211990356445
6,0.6664566397666931,0.6022531390190125,0.03452563285827637
7,0.601132333278656,0.5535135269165039,0.03481435775756836
8,0.5564016103744507,0.5127376317977905,0.043741703033447266
9,0.5179980397224426,0.4761926531791687,0.03329133987426758
10,0.483709305524826,0.4438263475894928,0.03442025184631348
11,0.4521470367908478,0.4131357073783874,0.03500080108642578
12,0.4235751926898956,0.3861020803451538,0.034499406814575195
13,0.3976075351238251,0.3618457317352295,0.03299832344055176
14,0.3744397163391113,0.3393272161483764,0.03400063514709473
15,0.3526972830295563,0.3191196918487549,0.03399968147277832
16,0.3333052694797516,0.3010531663894653,0.03350019454956055
17,0.3150649070739746,0.2836205661296844,0.03513002395629883
18,0.2981151342391968,0.2678857147693634,0.03635144233703613
19,0.2823063135147095,0.253329187631607,0.033982276916503906
20,0.2678646147251129,0.2401548326015472,0.03320908546447754
21,0.2538480758666992,0.2274267673492431,0.03456234931945801
22,0.2406443804502487,0.21576689183712,0.03318977355957031
23,0.2285947948694229,0.2049820870161056,0.03350424766540527
24,0.2172775864601135,0.1948539912700653,0.03549957275390625
25,0.2071260064840316,0.1850652247667312,0.034999847412109375
26,0.1969388425350189,0.1768699437379837,0.03532862663269043
27,0.1871992200613021,0.1682018786668777,0.036000728607177734
28,0.1780600100755691,0.1604460924863815,0.03750348091125488
29,0.1697622090578079,0.1530266404151916,0.034258127212524414
30,0.1616242378950119,0.1460606306791305,0.03350043296813965
31,0.1539390981197357,0.1395351141691208,0.034043312072753906
32,0.1468132138252258,0.1336970180273056,0.03302788734436035
33,0.1402798444032669,0.1278898417949676,0.03471851348876953
34,0.1337256580591201,0.1225906684994697,0.03337740898132324
35,0.1279088109731674,0.1176766082644462,0.03347468376159668
36,0.1218981146812439,0.1126719936728477,0.034000396728515625
37,0.1166465133428573,0.1084209904074668,0.03399944305419922
38,0.1115292534232139,0.1041377037763595,0.0345003604888916
39,0.1069733202457428,0.1000063046813011,0.03399848937988281
40,0.1023253947496414,0.0963482558727264,0.03350019454956055
41,0.098130315542221,0.0927022993564605,0.03441333770751953
42,0.0939313843846321,0.0892288237810134,0.03400230407714844
43,0.090048998594284,0.0858218148350715,0.03400611877441406
44,0.0863758623600006,0.0826022997498512,0.03389596939086914
45,0.0827106162905693,0.0795564278960228,0.03375124931335449
46,0.0794201642274856,0.0763454213738441,0.03389334678649902
47,0.0762673020362854,0.073687769472599,0.03345799446105957
48,0.0730124041438102,0.0713864415884018,0.03334832191467285
49,0.0702274143695831,0.0689877420663833,0.03323960304260254
50,0.0676549598574638,0.0666382238268852,0.033655405044555664
