epoch,loss,val_loss,time
0,0.0188958551734685,0.0091982828453183,0.44250059127807617
1,0.0088249491527676,0.0082978075370192,0.11149740219116211
2,0.0081233102828264,0.0078451307490468,0.1139976978302002
3,0.0076321084052324,0.007637333124876,0.11600089073181152
4,0.0072450279258191,0.007005778606981,0.11449909210205078
5,0.0068523134104907,0.0067652645520865,0.11699938774108887
6,0.0065365359187126,0.0065286103636026,0.11949992179870605
7,0.0063193063251674,0.0065557709895074,0.11349797248840332
8,0.006179166957736,0.006387960165739,0.11599969863891602
9,0.0060788658447563,0.00629019504413,0.11150002479553223
10,0.0060614612884819,0.0062561207450926,0.11049842834472656
11,0.0060128350742161,0.0062359743751585,0.10950064659118652
12,0.0060188514180481,0.0063281347975134,0.11399960517883301
13,0.0061296001076698,0.0062891477718949,0.10850191116333008
14,0.0060012135654687,0.0062599768862128,0.14099979400634766
15,0.0060461657121777,0.0062893517315387,0.11649847030639648
16,0.0058870487846434,0.006207370199263,0.11049842834472656
17,0.0058650872670114,0.006120532285422,0.11449885368347168
18,0.0058826371096074,0.0061243753880262,0.11549878120422363
19,0.0058375829830765,0.0062855379655957,0.10850024223327637
20,0.0059697399847209,0.0060642096213996,0.11249756813049316
21,0.0057528563775122,0.0062030493281781,0.1094977855682373
22,0.0058451667428016,0.0064480174332857,0.11500334739685059
23,0.0058023026213049,0.0061203869991004,0.12749552726745605
24,0.005734515376389,0.0060184583999216,0.10499906539916992
25,0.0058169839903712,0.0061456100083887,0.11450004577636719
26,0.0057208761572837,0.0060626515187323,0.12999987602233887
27,0.0059630358591675,0.006103117018938,0.12599921226501465
28,0.0057264594361186,0.0061062723398208,0.11949801445007324
29,0.0057644983753561,0.0059779547154903,0.11349987983703613
30,0.0057205483317375,0.0059841312468051,0.1074984073638916
31,0.0056980191729962,0.006013951729983,0.14750003814697266
32,0.005707231350243,0.0059416443109512,0.12799954414367676
33,0.0056711542420089,0.0059759449213743,0.12150025367736816
34,0.0057939738035202,0.0061234128661453,0.1119987964630127
35,0.0057416935451328,0.0060497862286865,0.10949969291687012
36,0.0056739328429102,0.0065180175006389,0.10449671745300293
37,0.0057017048820853,0.0059872684068977,0.11549854278564453
38,0.0056248200125992,0.0059260912239551,0.11349868774414062
39,0.0057503562420606,0.006036409176886,0.1289994716644287
40,0.0056223911233246,0.006357786245644,0.11049962043762207
