epoch,loss,val_loss,time
0,0.0293356496840715,0.0215381272137165,0.6665008068084717
1,0.0181840471923351,0.0125003717839717,0.11200118064880371
2,0.0104767037555575,0.008980993181467,0.11500048637390137
3,0.0087227597832679,0.0081615867093205,0.11699962615966797
4,0.0081810597330331,0.0077749560587108,0.15849995613098145
5,0.0079172505065798,0.0075576403178274,0.13249921798706055
6,0.0077941766940057,0.0074046258814632,0.12400317192077637
7,0.007699976209551,0.0074093528091907,0.11699819564819336
8,0.007617559749633,0.0072536575607955,0.14798474311828613
9,0.0075507131405174,0.0071261734701693,0.12349915504455566
10,0.0074692675843834,0.0071073146536946,0.11250090599060059
11,0.0073927398771047,0.0069306991063058,0.1399998664855957
12,0.0073265628889203,0.0068526924587786,0.12600159645080566
13,0.0072273137047886,0.0068081524223089,0.11350202560424805
14,0.0072022615931928,0.0068390695378184,0.1159980297088623
15,0.0071318573318421,0.0066459765657782,0.11550092697143555
16,0.0071127712726593,0.0067214341834187,0.14200115203857422
17,0.0070819975808262,0.0065214969217777,0.14299798011779785
18,0.0069764303043484,0.0064587360247969,0.12449932098388672
19,0.0069892765022814,0.0064105195924639,0.12349820137023926
20,0.0068960790522396,0.0063829845748841,0.1224968433380127
21,0.0068681165575981,0.0063461139798164,0.14400076866149902
22,0.0068574990145862,0.0062814420089125,0.11800265312194824
23,0.0067702834494411,0.0063084647990763,0.11349916458129883
24,0.0067855068482458,0.0063777095638215,0.1114959716796875
25,0.0067366571165621,0.0061720381490886,0.12050247192382812
26,0.0067006270401179,0.006186275742948,0.11449766159057617
27,0.0066968221217393,0.0062538771890103,0.14699506759643555
28,0.0066656800918281,0.0061045843176543,0.1294996738433838
29,0.0066794636659324,0.0061455084942281,0.10899853706359863
30,0.0066443304531276,0.0060820062644779,0.12799930572509766
31,0.0066045061685144,0.0060430788435041,0.12349843978881836
32,0.006575274746865,0.0061508086510002,0.11550021171569824
33,0.0065972986631095,0.0060027847066521,0.1125020980834961
34,0.0065339277498424,0.0061009055934846,0.14300012588500977
35,0.0065457373857498,0.006007682532072,0.12750029563903809
36,0.0065264590084552,0.0059697399847209,0.1159982681274414
37,0.0065291011705994,0.0060425233095884,0.11949920654296875
38,0.0065118898637592,0.0059633175842463,0.15799880027770996
39,0.0065119033679366,0.0060541164129972,0.14100003242492676
40,0.0065305419266223,0.005931647028774,0.11749958992004395
41,0.0065368050709366,0.0060142879374325,0.11449980735778809
42,0.0064844442531466,0.0059752040542662,0.15700221061706543
43,0.0065379575826227,0.0059186248108744,0.14549875259399414
44,0.0064989640377461,0.0061071030795574,0.12599968910217285
45,0.0065407934598624,0.005981006193906,0.10949897766113281
46,0.0064362282864749,0.0058988505043089,0.14549994468688965
47,0.0064651183784008,0.0058956113643944,0.12199902534484863
48,0.0064532794058322,0.0059153954498469,0.11849832534790039
49,0.0064749442972242,0.0059116035699844,0.12000036239624023
50,0.0064426213502883,0.0058920946903526,0.11250114440917969
51,0.0064076376147568,0.0058771655894815,0.11700010299682617
52,0.0064272214658558,0.0059316786937415,0.11400008201599121
53,0.0064239865168929,0.0058685429394245,0.10750079154968262
54,0.0063929925672709,0.0060657332651317,0.1230001449584961
55,0.0064202062785625,0.0060026389546692,0.1575021743774414
56,0.0064588459208607,0.0058599193580448,0.12550020217895508
57,0.0063738659955561,0.005875919945538,0.11300015449523926
58,0.0063715912401676,0.0060186590999364,0.11600065231323242
59,0.0063818460330367,0.0058486312627792,0.13500213623046875
60,0.0064784875139594,0.0060564787127077,0.1289989948272705
61,0.0064298724755644,0.0058899223804473,0.10650014877319336
62,0.0063686901703476,0.0061451876536011,0.11551737785339355
63,0.0063809351995587,0.0060743009671568,0.10850000381469727
64,0.0063766734674572,0.005832202732563,0.1444993019104004
65,0.0063834385946393,0.0060322945937514,0.12150096893310547
66,0.0063912514597177,0.0058244802057743,0.11249899864196777
67,0.0063935206271708,0.0058523821644485,0.12350034713745117
68,0.0064142043702304,0.0058664237149059,0.1484999656677246
69,0.0063673891127109,0.0058261514641344,0.12400102615356445
70,0.0063793435692787,0.0059052649885416,0.11549711227416992
71,0.0063521647825837,0.0058245882391929,0.1185002326965332
72,0.0063390736468136,0.0058484082110226,0.13750028610229492
73,0.0063095581717789,0.0058411359786987,0.12199902534484863
74,0.006341528147459,0.0058161839842796,0.12150025367736816
75,0.0063558588735759,0.0061829793266952,0.15700387954711914
76,0.0063750781118869,0.0058431369252502,0.18349814414978027
77,0.0063501414842903,0.0058072321116924,0.12299919128417969
78,0.006371141411364,0.005862733349204,0.12400221824645996
79,0.0063466932624578,0.0059367357753217,0.13749933242797852
80,0.0063334391452372,0.0058235484175384,0.15549826622009277
81,0.0063093984499573,0.0058127916418015,0.1314995288848877
82,0.0063112652860581,0.0058207963593304,0.11600041389465332
83,0.0063514942303299,0.0058248466812074,0.12850141525268555
84,0.0063693132251501,0.0058505842462182,0.144500732421875
85,0.0063057458028197,0.0060506197623908,0.16249847412109375
86,0.0063726352527737,0.0058506117202341,0.1359996795654297
87,0.0063161454163491,0.0058079333975911,0.12749981880187988
88,0.0063351364806294,0.0058038025163114,0.14299988746643066
89,0.0063168937340378,0.0060409912839531,0.15449976921081543
90,0.0062973569147288,0.005827035754919,0.15450072288513184
91,0.0062960819341242,0.0058959564194083,0.11799907684326172
92,0.0063103483989834,0.0058148517273366,0.1230001449584961
93,0.0062843933701515,0.0058443015441298,0.14700102806091309
94,0.0063276272267103,0.0058020371943712,0.17150044441223145
95,0.0063296826556324,0.00579832540825,0.13499903678894043
